instance_id,constraint_id,constraint_type,name,required,weight,cost_function
FinlandSecondarySchool_XHSTT2011,AssignTimes_2,AssignTimeConstraint,AssignTimes,true,1,Sum
FinlandSecondarySchool_XHSTT2011,NoSplitEventsConstraint,SplitEventsConstraint,Do not split events,true,1000,Sum
FinlandSecondarySchool_XHSTT2011,PreferredTimes_4,PreferTimesConstraint,PreferredTimes,true,1,Sum
FinlandSecondarySchool_XHSTT2011,PreferredTimes_5,PreferTimesConstraint,PreferredTimesDurationTwo,true,2,Sum
FinlandSecondarySchool_XHSTT2011,EventSpreadingConstraint_6,SpreadEventsConstraint,EventSpreadingConstraint,true,1,Sum
FinlandSecondarySchool_XHSTT2011,NoResourceClashes_7,AvoidClashesConstraint,NoResourceClashes,true,1,Sum
FinlandSecondarySchool_XHSTT2011,Unavailabilities_ANT,AvoidUnavailableTimesConstraint,Unavailabilities_ANT,true,1,Sum
FinlandSecondarySchool_XHSTT2011,Unavailabilities_HAA,AvoidUnavailableTimesConstraint,Unavailabilities_HAA,true,1,Sum
FinlandSecondarySchool_XHSTT2011,Unavailabilities_HAN,AvoidUnavailableTimesConstraint,Unavailabilities_HAN,true,1,Sum
FinlandSecondarySchool_XHSTT2011,Unavailabilities_HIL,AvoidUnavailableTimesConstraint,Unavailabilities_HIL,true,1,Sum
FinlandSecondarySchool_XHSTT2011,Unavailabilities_HIM,AvoidUnavailableTimesConstraint,Unavailabilities_HIM,true,1,Sum
FinlandSecondarySchool_XHSTT2011,Unavailabilities_JAA,AvoidUnavailableTimesConstraint,Unavailabilities_JAA,true,1,Sum
FinlandSecondarySchool_XHSTT2011,Unavailabilities_KNU,AvoidUnavailableTimesConstraint,Unavailabilities_KNU,true,1,Sum
FinlandSecondarySchool_XHSTT2011,Unavailabilities_LAH,AvoidUnavailableTimesConstraint,Unavailabilities_LAH,true,1,Sum
FinlandSecondarySchool_XHSTT2011,Unavailabilities_MAR,AvoidUnavailableTimesConstraint,Unavailabilities_MAR,true,1,Sum
FinlandSecondarySchool_XHSTT2011,Unavailabilities_PUN,AvoidUnavailableTimesConstraint,Unavailabilities_PUN,true,1,Sum
FinlandSecondarySchool_XHSTT2011,Unavailabilities_RAI,AvoidUnavailableTimesConstraint,Unavailabilities_RAI,true,1,Sum
FinlandSecondarySchool_XHSTT2011,Unavailabilities_SAA,AvoidUnavailableTimesConstraint,Unavailabilities_SAA,true,1,Sum
FinlandSecondarySchool_XHSTT2011,Unavailabilities_SAV,AvoidUnavailableTimesConstraint,Unavailabilities_SAV,true,1,Sum
FinlandSecondarySchool_XHSTT2011,Unavailabilities_SEL,AvoidUnavailableTimesConstraint,Unavailabilities_SEL,true,1,Sum
