instance_id,event_id,name,color,duration,workload,course_ref,preassigned_time_ref
FinlandSecondarySchool_XHSTT2011,Event_C001_1,C001_1,,1,,gr_C001,
FinlandSecondarySchool_XHSTT2011,Event_C001_2,C001_2,,1,,gr_C001,
FinlandSecondarySchool_XHSTT2011,Event_C002_1,C002_1,,1,,gr_C002,
FinlandSecondarySchool_XHSTT2011,Event_C002_2,C002_2,,1,,gr_C002,
FinlandSecondarySchool_XHSTT2011,Event_C003_1,C003_1,,1,,gr_C003,
FinlandSecondarySchool_XHSTT2011,Event_C003_2,C003_2,,1,,gr_C003,
FinlandSecondarySchool_XHSTT2011,Event_C004_1,C004_1,,1,,gr_C004,
FinlandSecondarySchool_XHSTT2011,Event_C004_2,C004_2,,1,,gr_C004,
FinlandSecondarySchool_XHSTT2011,Event_C005_1,C005_1,,1,,gr_C005,
FinlandSecondarySchool_XHSTT2011,Event_C005_2,C005_2,,1,,gr_C005,
FinlandSecondarySchool_XHSTT2011,Event_C006_1,C006_1,,1,,gr_C006,
FinlandSecondarySchool_XHSTT2011,Event_C006_2,C006_2,,1,,gr_C006,
FinlandSecondarySchool_XHSTT2011,Event_C007_1,C007_1,,1,,gr_C007,
FinlandSecondarySchool_XHSTT2011,Event_C007_2,C007_2,,1,,gr_C007,
FinlandSecondarySchool_XHSTT2011,Event_C008_1,C008_1,,1,,gr_C008,
FinlandSecondarySchool_XHSTT2011,Event_C008_2,C008_2,,1,,gr_C008,
FinlandSecondarySchool_XHSTT2011,Event_C009_1,C009_1,,1,,gr_C009,
FinlandSecondarySchool_XHSTT2011,Event_C009_2,C009_2,,1,,gr_C009,
FinlandSecondarySchool_XHSTT2011,Event_C010_1,C010_1,,1,,gr_C010,
FinlandSecondarySchool_XHSTT2011,Event_C010_2,C010_2,,1,,gr_C010,
FinlandSecondarySchool_XHSTT2011,Event_C011_1,C011_1,,1,,gr_C011,
FinlandSecondarySchool_XHSTT2011,Event_C012_1,C012_1,,1,,gr_C012,
FinlandSecondarySchool_XHSTT2011,Event_C013_1,C013_1,,1,,gr_C013,
FinlandSecondarySchool_XHSTT2011,Event_C014_1,C014_1,,1,,gr_C014,
FinlandSecondarySchool_XHSTT2011,Event_C015_1,C015_1,,1,,gr_C015,
FinlandSecondarySchool_XHSTT2011,Event_C016_1,C016_1,,1,,gr_C016,
FinlandSecondarySchool_XHSTT2011,Event_C017_1,C017_1,,1,,gr_C017,
FinlandSecondarySchool_XHSTT2011,Event_C018_1,C018_1,,1,,gr_C018,
FinlandSecondarySchool_XHSTT2011,Event_C019_1,C019_1,,1,,gr_C019,
FinlandSecondarySchool_XHSTT2011,Event_C020_1,C020_1,,1,,gr_C020,
FinlandSecondarySchool_XHSTT2011,Event_C021_1,C021_1,,1,,gr_C021,
FinlandSecondarySchool_XHSTT2011,Event_C022_1,C022_1,,1,,gr_C022,
FinlandSecondarySchool_XHSTT2011,Event_C023_1,C023_1,,1,,gr_C023,
FinlandSecondarySchool_XHSTT2011,Event_C024_1,C024_1,,1,,gr_C024,
FinlandSecondarySchool_XHSTT2011,Event_C025_1,C025_1,,1,,gr_C025,
FinlandSecondarySchool_XHSTT2011,Event_C025_2,C025_2,,1,,gr_C025,
FinlandSecondarySchool_XHSTT2011,Event_C026_1,C026_1,,1,,gr_C026,
FinlandSecondarySchool_XHSTT2011,Event_C026_2,C026_2,,1,,gr_C026,
FinlandSecondarySchool_XHSTT2011,Event_C027_1,C027_1,,1,,gr_C027,
FinlandSecondarySchool_XHSTT2011,Event_C027_2,C027_2,,1,,gr_C027,
FinlandSecondarySchool_XHSTT2011,Event_C027_3,C027_3,,1,,gr_C027,
FinlandSecondarySchool_XHSTT2011,Event_C028_1,C028_1,,1,,gr_C028,
FinlandSecondarySchool_XHSTT2011,Event_C028_2,C028_2,,1,,gr_C028,
FinlandSecondarySchool_XHSTT2011,Event_C028_3,C028_3,,1,,gr_C028,
FinlandSecondarySchool_XHSTT2011,Event_C029_1,C029_1,,1,,gr_C029,
FinlandSecondarySchool_XHSTT2011,Event_C029_2,C029_2,,1,,gr_C029,
FinlandSecondarySchool_XHSTT2011,Event_C030_1,C030_1,,1,,gr_C030,
FinlandSecondarySchool_XHSTT2011,Event_C030_2,C030_2,,1,,gr_C030,
FinlandSecondarySchool_XHSTT2011,Event_C031_1,C031_1,,1,,gr_C031,
FinlandSecondarySchool_XHSTT2011,Event_C031_2,C031_2,,1,,gr_C031,
FinlandSecondarySchool_XHSTT2011,Event_C032_1,C032_1,,1,,gr_C032,
FinlandSecondarySchool_XHSTT2011,Event_C033_1,C033_1,,2,,gr_C033,
FinlandSecondarySchool_XHSTT2011,Event_C034_1,C034_1,,2,,gr_C034,
FinlandSecondarySchool_XHSTT2011,Event_C035_1,C035_1,,2,,gr_C035,
FinlandSecondarySchool_XHSTT2011,Event_C036_1,C036_1,,2,,gr_C036,
FinlandSecondarySchool_XHSTT2011,Event_C037_1,C037_1,,1,,gr_C037,
FinlandSecondarySchool_XHSTT2011,Event_C037_2,C037_2,,1,,gr_C037,
FinlandSecondarySchool_XHSTT2011,Event_C037_3,C037_3,,1,,gr_C037,
FinlandSecondarySchool_XHSTT2011,Event_C038_1,C038_1,,2,,gr_C038,
FinlandSecondarySchool_XHSTT2011,Event_C039_1,C039_1,,2,,gr_C039,
FinlandSecondarySchool_XHSTT2011,Event_C039_2,C039_2,,1,,gr_C039,
FinlandSecondarySchool_XHSTT2011,Event_C040_1,C040_1,,2,,gr_C040,
FinlandSecondarySchool_XHSTT2011,Event_C040_2,C040_2,,1,,gr_C040,
FinlandSecondarySchool_XHSTT2011,Event_C040_3,C040_3,,1,,gr_C040,
FinlandSecondarySchool_XHSTT2011,Event_C041_1,C041_1,,2,,gr_C041,
FinlandSecondarySchool_XHSTT2011,Event_C041_2,C041_2,,1,,gr_C041,
FinlandSecondarySchool_XHSTT2011,Event_C041_3,C041_3,,1,,gr_C041,
FinlandSecondarySchool_XHSTT2011,Event_C042_1,C042_1,,2,,gr_C042,
FinlandSecondarySchool_XHSTT2011,Event_C042_2,C042_2,,1,,gr_C042,
FinlandSecondarySchool_XHSTT2011,Event_C042_3,C042_3,,1,,gr_C042,
FinlandSecondarySchool_XHSTT2011,Event_C043_1,C043_1,,2,,gr_C043,
FinlandSecondarySchool_XHSTT2011,Event_C043_2,C043_2,,1,,gr_C043,
FinlandSecondarySchool_XHSTT2011,Event_C044_1,C044_1,,2,,gr_C044,
FinlandSecondarySchool_XHSTT2011,Event_C044_2,C044_2,,1,,gr_C044,
FinlandSecondarySchool_XHSTT2011,Event_C045_1,C045_1,,1,,gr_C045,
FinlandSecondarySchool_XHSTT2011,Event_C046_1,C046_1,,1,,gr_C046,
FinlandSecondarySchool_XHSTT2011,Event_C047_1,C047_1,,1,,gr_C047,
FinlandSecondarySchool_XHSTT2011,Event_C048_1,C048_1,,1,,gr_C048,
FinlandSecondarySchool_XHSTT2011,Event_C049_1,C049_1,,1,,gr_C049,
FinlandSecondarySchool_XHSTT2011,Event_C050_1,C050_1,,1,,gr_C050,
FinlandSecondarySchool_XHSTT2011,Event_C051_1,C051_1,,1,,gr_C051,
FinlandSecondarySchool_XHSTT2011,Event_C052_1,C052_1,,1,,gr_C052,
FinlandSecondarySchool_XHSTT2011,Event_C053_1,C053_1,,1,,gr_C053,
FinlandSecondarySchool_XHSTT2011,Event_C054_1,C054_1,,1,,gr_C054,
FinlandSecondarySchool_XHSTT2011,Event_C055_1,C055_1,,1,,gr_C055,
FinlandSecondarySchool_XHSTT2011,Event_C056_1,C056_1,,1,,gr_C056,
FinlandSecondarySchool_XHSTT2011,Event_C057_1,C057_1,,1,,gr_C057,
FinlandSecondarySchool_XHSTT2011,Event_C058_1,C058_1,,1,,gr_C058,
FinlandSecondarySchool_XHSTT2011,Event_C059_1,C059_1,,1,,gr_C059,
FinlandSecondarySchool_XHSTT2011,Event_C060_1,C060_1,,1,,gr_C060,
FinlandSecondarySchool_XHSTT2011,Event_C061_1,C061_1,,1,,gr_C061,
FinlandSecondarySchool_XHSTT2011,Event_C062_1,C062_1,,1,,gr_C062,
FinlandSecondarySchool_XHSTT2011,Event_C062_2,C062_2,,1,,gr_C062,
FinlandSecondarySchool_XHSTT2011,Event_C063_1,C063_1,,1,,gr_C063,
FinlandSecondarySchool_XHSTT2011,Event_C063_2,C063_2,,1,,gr_C063,
FinlandSecondarySchool_XHSTT2011,Event_C064_1,C064_1,,1,,gr_C064,
FinlandSecondarySchool_XHSTT2011,Event_C065_1,C065_1,,1,,gr_C065,
FinlandSecondarySchool_XHSTT2011,Event_C065_2,C065_2,,1,,gr_C065,
FinlandSecondarySchool_XHSTT2011,Event_C066_1,C066_1,,1,,gr_C066,
FinlandSecondarySchool_XHSTT2011,Event_C067_1,C067_1,,1,,gr_C067,
FinlandSecondarySchool_XHSTT2011,Event_C068_1,C068_1,,1,,gr_C068,
FinlandSecondarySchool_XHSTT2011,Event_C068_2,C068_2,,1,,gr_C068,
FinlandSecondarySchool_XHSTT2011,Event_C069_1,C069_1,,2,,gr_C069,
FinlandSecondarySchool_XHSTT2011,Event_C069_2,C069_2,,1,,gr_C069,
FinlandSecondarySchool_XHSTT2011,Event_C070_1,C070_1,,2,,gr_C070,
FinlandSecondarySchool_XHSTT2011,Event_C070_2,C070_2,,1,,gr_C070,
FinlandSecondarySchool_XHSTT2011,Event_C071_1,C071_1,,2,,gr_C071,
FinlandSecondarySchool_XHSTT2011,Event_C071_2,C071_2,,1,,gr_C071,
FinlandSecondarySchool_XHSTT2011,Event_C071_3,C071_3,,1,,gr_C071,
FinlandSecondarySchool_XHSTT2011,Event_C072_1,C072_1,,1,,gr_C072,
FinlandSecondarySchool_XHSTT2011,Event_C072_2,C072_2,,1,,gr_C072,
FinlandSecondarySchool_XHSTT2011,Event_C073_1,C073_1,,2,,gr_C073,
FinlandSecondarySchool_XHSTT2011,Event_C073_2,C073_2,,1,,gr_C073,
FinlandSecondarySchool_XHSTT2011,Event_C073_3,C073_3,,1,,gr_C073,
FinlandSecondarySchool_XHSTT2011,Event_C074_1,C074_1,,2,,gr_C074,
FinlandSecondarySchool_XHSTT2011,Event_C074_2,C074_2,,1,,gr_C074,
FinlandSecondarySchool_XHSTT2011,Event_C075_1,C075_1,,2,,gr_C075,
FinlandSecondarySchool_XHSTT2011,Event_C075_2,C075_2,,1,,gr_C075,
FinlandSecondarySchool_XHSTT2011,Event_C076_1,C076_1,,1,,gr_C076,
FinlandSecondarySchool_XHSTT2011,Event_C076_2,C076_2,,1,,gr_C076,
FinlandSecondarySchool_XHSTT2011,Event_C077_1,C077_1,,1,,gr_C077,
FinlandSecondarySchool_XHSTT2011,Event_C077_2,C077_2,,1,,gr_C077,
FinlandSecondarySchool_XHSTT2011,Event_C078_1,C078_1,,2,,gr_C078,
FinlandSecondarySchool_XHSTT2011,Event_C078_2,C078_2,,1,,gr_C078,
FinlandSecondarySchool_XHSTT2011,Event_C079_1,C079_1,,1,,gr_C079,
FinlandSecondarySchool_XHSTT2011,Event_C079_2,C079_2,,1,,gr_C079,
FinlandSecondarySchool_XHSTT2011,Event_C080_1,C080_1,,1,,gr_C080,
FinlandSecondarySchool_XHSTT2011,Event_C080_2,C080_2,,1,,gr_C080,
FinlandSecondarySchool_XHSTT2011,Event_C081_1,C081_1,,2,,gr_C081,
FinlandSecondarySchool_XHSTT2011,Event_C081_2,C081_2,,1,,gr_C081,
FinlandSecondarySchool_XHSTT2011,Event_C082_1,C082_1,,2,,gr_C082,
FinlandSecondarySchool_XHSTT2011,Event_C083_1,C083_1,,2,,gr_C083,
FinlandSecondarySchool_XHSTT2011,Event_C084_1,C084_1,,2,,gr_C084,
FinlandSecondarySchool_XHSTT2011,Event_C085_1,C085_1,,2,,gr_C085,
FinlandSecondarySchool_XHSTT2011,Event_C086_1,C086_1,,1,,gr_C086,
FinlandSecondarySchool_XHSTT2011,Event_C087_1,C087_1,,1,,gr_C087,
FinlandSecondarySchool_XHSTT2011,Event_C088_1,C088_1,,1,,gr_C088,
FinlandSecondarySchool_XHSTT2011,Event_C089_1,C089_1,,1,,gr_C089,
FinlandSecondarySchool_XHSTT2011,Event_C090_1,C090_1,,1,,gr_C090,
FinlandSecondarySchool_XHSTT2011,Event_C091_1,C091_1,,1,,gr_C091,
FinlandSecondarySchool_XHSTT2011,Event_C092_1,C092_1,,1,,gr_C092,
FinlandSecondarySchool_XHSTT2011,Event_C093_1,C093_1,,1,,gr_C093,
FinlandSecondarySchool_XHSTT2011,Event_C094_1,C094_1,,1,,gr_C094,
FinlandSecondarySchool_XHSTT2011,Event_C095_1,C095_1,,1,,gr_C095,
FinlandSecondarySchool_XHSTT2011,Event_C096_1,C096_1,,1,,gr_C096,
FinlandSecondarySchool_XHSTT2011,Event_C097_1,C097_1,,1,,gr_C097,
FinlandSecondarySchool_XHSTT2011,Event_C097_2,C097_2,,1,,gr_C097,
FinlandSecondarySchool_XHSTT2011,Event_C098_1,C098_1,,1,,gr_C098,
FinlandSecondarySchool_XHSTT2011,Event_C098_2,C098_2,,1,,gr_C098,
FinlandSecondarySchool_XHSTT2011,Event_C099_1,C099_1,,1,,gr_C099,
FinlandSecondarySchool_XHSTT2011,Event_C099_2,C099_2,,1,,gr_C099,
FinlandSecondarySchool_XHSTT2011,Event_C100_1,C100_1,,1,,gr_C100,
FinlandSecondarySchool_XHSTT2011,Event_C100_2,C100_2,,1,,gr_C100,
FinlandSecondarySchool_XHSTT2011,Event_C101_1,C101_1,,1,,gr_C101,
FinlandSecondarySchool_XHSTT2011,Event_C101_2,C101_2,,1,,gr_C101,
FinlandSecondarySchool_XHSTT2011,Event_C102_1,C102_1,,1,,gr_C102,
FinlandSecondarySchool_XHSTT2011,Event_C102_2,C102_2,,1,,gr_C102,
FinlandSecondarySchool_XHSTT2011,Event_C103_1,C103_1,,1,,gr_C103,
FinlandSecondarySchool_XHSTT2011,Event_C103_2,C103_2,,1,,gr_C103,
FinlandSecondarySchool_XHSTT2011,Event_C104_1,C104_1,,1,,gr_C104,
FinlandSecondarySchool_XHSTT2011,Event_C104_2,C104_2,,1,,gr_C104,
FinlandSecondarySchool_XHSTT2011,Event_C105_1,C105_1,,1,,gr_C105,
FinlandSecondarySchool_XHSTT2011,Event_C105_2,C105_2,,1,,gr_C105,
FinlandSecondarySchool_XHSTT2011,Event_C106_1,C106_1,,1,,gr_C106,
FinlandSecondarySchool_XHSTT2011,Event_C106_2,C106_2,,1,,gr_C106,
FinlandSecondarySchool_XHSTT2011,Event_C107_1,C107_1,,1,,gr_C107,
FinlandSecondarySchool_XHSTT2011,Event_C107_2,C107_2,,1,,gr_C107,
FinlandSecondarySchool_XHSTT2011,Event_C108_1,C108_1,,1,,gr_C108,
FinlandSecondarySchool_XHSTT2011,Event_C108_2,C108_2,,1,,gr_C108,
FinlandSecondarySchool_XHSTT2011,Event_C109_1,C109_1,,1,,gr_C109,
FinlandSecondarySchool_XHSTT2011,Event_C109_2,C109_2,,1,,gr_C109,
FinlandSecondarySchool_XHSTT2011,Event_C110_1,C110_1,,1,,gr_C110,
FinlandSecondarySchool_XHSTT2011,Event_C110_2,C110_2,,1,,gr_C110,
FinlandSecondarySchool_XHSTT2011,Event_C110_3,C110_3,,1,,gr_C110,
FinlandSecondarySchool_XHSTT2011,Event_C111_1,C111_1,,1,,gr_C111,
FinlandSecondarySchool_XHSTT2011,Event_C112_1,C112_1,,1,,gr_C112,
FinlandSecondarySchool_XHSTT2011,Event_C112_2,C112_2,,1,,gr_C112,
FinlandSecondarySchool_XHSTT2011,Event_C113_1,C113_1,,1,,gr_C113,
FinlandSecondarySchool_XHSTT2011,Event_C114_1,C114_1,,1,,gr_C114,
FinlandSecondarySchool_XHSTT2011,Event_C115_1,C115_1,,1,,gr_C115,
FinlandSecondarySchool_XHSTT2011,Event_C115_2,C115_2,,1,,gr_C115,
FinlandSecondarySchool_XHSTT2011,Event_C116_1,C116_1,,1,,gr_C116,
FinlandSecondarySchool_XHSTT2011,Event_C117_1,C117_1,,1,,gr_C117,
FinlandSecondarySchool_XHSTT2011,Event_C118_1,C118_1,,1,,gr_C118,
FinlandSecondarySchool_XHSTT2011,Event_C119_1,C119_1,,1,,gr_C119,
FinlandSecondarySchool_XHSTT2011,Event_C120_1,C120_1,,1,,gr_C120,
FinlandSecondarySchool_XHSTT2011,Event_C121_1,C121_1,,1,,gr_C121,
FinlandSecondarySchool_XHSTT2011,Event_C122_1,C122_1,,1,,gr_C122,
FinlandSecondarySchool_XHSTT2011,Event_C123_1,C123_1,,1,,gr_C123,
FinlandSecondarySchool_XHSTT2011,Event_C124_1,C124_1,,1,,gr_C124,
FinlandSecondarySchool_XHSTT2011,Event_C125_1,C125_1,,1,,gr_C125,
FinlandSecondarySchool_XHSTT2011,Event_C126_1,C126_1,,1,,gr_C126,
FinlandSecondarySchool_XHSTT2011,Event_C127_1,C127_1,,1,,gr_C127,
FinlandSecondarySchool_XHSTT2011,Event_C128_1,C128_1,,1,,gr_C128,
FinlandSecondarySchool_XHSTT2011,Event_C129_1,C129_1,,1,,gr_C129,
FinlandSecondarySchool_XHSTT2011,Event_C130_1,C130_1,,1,,gr_C130,
FinlandSecondarySchool_XHSTT2011,Event_C131_1,C131_1,,1,,gr_C131,
FinlandSecondarySchool_XHSTT2011,Event_C132_1,C132_1,,1,,gr_C132,
FinlandSecondarySchool_XHSTT2011,Event_C133_1,C133_1,,1,,gr_C133,
FinlandSecondarySchool_XHSTT2011,Event_C134_1,C134_1,,1,,gr_C134,
FinlandSecondarySchool_XHSTT2011,Event_C135_1,C135_1,,1,,gr_C135,
FinlandSecondarySchool_XHSTT2011,Event_C135_2,C135_2,,1,,gr_C135,
FinlandSecondarySchool_XHSTT2011,Event_C136_1,C136_1,,1,,gr_C136,
FinlandSecondarySchool_XHSTT2011,Event_C137_1,C137_1,,1,,gr_C137,
FinlandSecondarySchool_XHSTT2011,Event_C138_1,C138_1,,1,,gr_C138,
FinlandSecondarySchool_XHSTT2011,Event_C139_1,C139_1,,1,,gr_C139,
FinlandSecondarySchool_XHSTT2011,Event_C140_1,C140_1,,1,,gr_C140,
FinlandSecondarySchool_XHSTT2011,Event_C141_1,C141_1,,1,,gr_C141,
FinlandSecondarySchool_XHSTT2011,Event_C142_1,C142_1,,1,,gr_C142,
FinlandSecondarySchool_XHSTT2011,Event_C143_1,C143_1,,1,,gr_C143,
FinlandSecondarySchool_XHSTT2011,Event_C144_1,C144_1,,1,,gr_C144,
FinlandSecondarySchool_XHSTT2011,Event_C145_1,C145_1,,1,,gr_C145,
FinlandSecondarySchool_XHSTT2011,Event_C145_2,C145_2,,1,,gr_C145,
FinlandSecondarySchool_XHSTT2011,Event_C145_3,C145_3,,1,,gr_C145,
FinlandSecondarySchool_XHSTT2011,Event_C146_1,C146_1,,1,,gr_C146,
FinlandSecondarySchool_XHSTT2011,Event_C146_2,C146_2,,1,,gr_C146,
FinlandSecondarySchool_XHSTT2011,Event_C146_3,C146_3,,1,,gr_C146,
FinlandSecondarySchool_XHSTT2011,Event_C147_1,C147_1,,1,,gr_C147,
FinlandSecondarySchool_XHSTT2011,Event_C147_2,C147_2,,1,,gr_C147,
FinlandSecondarySchool_XHSTT2011,Event_C147_3,C147_3,,1,,gr_C147,
FinlandSecondarySchool_XHSTT2011,Event_C148_1,C148_1,,1,,gr_C148,
FinlandSecondarySchool_XHSTT2011,Event_C148_2,C148_2,,1,,gr_C148,
FinlandSecondarySchool_XHSTT2011,Event_C148_3,C148_3,,1,,gr_C148,
FinlandSecondarySchool_XHSTT2011,Event_C149_1,C149_1,,2,,gr_C149,
FinlandSecondarySchool_XHSTT2011,Event_C149_2,C149_2,,1,,gr_C149,
FinlandSecondarySchool_XHSTT2011,Event_C150_1,C150_1,,1,,gr_C150,
FinlandSecondarySchool_XHSTT2011,Event_C150_2,C150_2,,1,,gr_C150,
FinlandSecondarySchool_XHSTT2011,Event_C150_3,C150_3,,1,,gr_C150,
FinlandSecondarySchool_XHSTT2011,Event_C150_4,C150_4,,1,,gr_C150,
FinlandSecondarySchool_XHSTT2011,Event_C151_1,C151_1,,1,,gr_C151,
FinlandSecondarySchool_XHSTT2011,Event_C152_1,C152_1,,1,,gr_C152,
FinlandSecondarySchool_XHSTT2011,Event_C152_2,C152_2,,1,,gr_C152,
FinlandSecondarySchool_XHSTT2011,Event_C153_1,C153_1,,1,,gr_C153,
FinlandSecondarySchool_XHSTT2011,Event_C153_2,C153_2,,1,,gr_C153,
FinlandSecondarySchool_XHSTT2011,Event_C153_3,C153_3,,1,,gr_C153,
FinlandSecondarySchool_XHSTT2011,Event_C154_1,C154_1,,1,,gr_C154,
FinlandSecondarySchool_XHSTT2011,Event_C154_2,C154_2,,1,,gr_C154,
FinlandSecondarySchool_XHSTT2011,Event_C154_3,C154_3,,1,,gr_C154,
FinlandSecondarySchool_XHSTT2011,Event_C155_1,C155_1,,1,,gr_C155,
FinlandSecondarySchool_XHSTT2011,Event_C155_2,C155_2,,1,,gr_C155,
FinlandSecondarySchool_XHSTT2011,Event_C155_3,C155_3,,1,,gr_C155,
FinlandSecondarySchool_XHSTT2011,Event_C155_4,C155_4,,1,,gr_C155,
FinlandSecondarySchool_XHSTT2011,Event_C156_1,C156_1,,2,,gr_C156,
FinlandSecondarySchool_XHSTT2011,Event_C156_2,C156_2,,1,,gr_C156,
FinlandSecondarySchool_XHSTT2011,Event_C157_1,C157_1,,1,,gr_C157,
FinlandSecondarySchool_XHSTT2011,Event_C157_2,C157_2,,1,,gr_C157,
FinlandSecondarySchool_XHSTT2011,Event_C157_3,C157_3,,1,,gr_C157,
FinlandSecondarySchool_XHSTT2011,Event_C157_4,C157_4,,1,,gr_C157,
FinlandSecondarySchool_XHSTT2011,Event_C158_1,C158_1,,1,,gr_C158,
FinlandSecondarySchool_XHSTT2011,Event_C159_1,C159_1,,1,,gr_C159,
FinlandSecondarySchool_XHSTT2011,Event_C159_2,C159_2,,1,,gr_C159,
FinlandSecondarySchool_XHSTT2011,Event_C160_1,C160_1,,1,,gr_C160,
FinlandSecondarySchool_XHSTT2011,Event_C160_2,C160_2,,1,,gr_C160,
FinlandSecondarySchool_XHSTT2011,Event_C160_3,C160_3,,1,,gr_C160,
FinlandSecondarySchool_XHSTT2011,Event_C160_4,C160_4,,1,,gr_C160,
FinlandSecondarySchool_XHSTT2011,Event_C161_1,C161_1,,2,,gr_C161,
FinlandSecondarySchool_XHSTT2011,Event_C161_2,C161_2,,1,,gr_C161,
FinlandSecondarySchool_XHSTT2011,Event_C162_1,C162_1,,1,,gr_C162,
FinlandSecondarySchool_XHSTT2011,Event_C162_2,C162_2,,1,,gr_C162,
FinlandSecondarySchool_XHSTT2011,Event_C163_1,C163_1,,1,,gr_C163,
FinlandSecondarySchool_XHSTT2011,Event_C163_2,C163_2,,1,,gr_C163,
FinlandSecondarySchool_XHSTT2011,Event_C164_1,C164_1,,1,,gr_C164,
FinlandSecondarySchool_XHSTT2011,Event_C164_2,C164_2,,1,,gr_C164,
FinlandSecondarySchool_XHSTT2011,Event_C164_3,C164_3,,1,,gr_C164,
FinlandSecondarySchool_XHSTT2011,Event_C165_1,C165_1,,1,,gr_C165,
FinlandSecondarySchool_XHSTT2011,Event_C165_2,C165_2,,1,,gr_C165,
FinlandSecondarySchool_XHSTT2011,Event_C165_3,C165_3,,1,,gr_C165,
FinlandSecondarySchool_XHSTT2011,Event_C166_1,C166_1,,1,,gr_C166,
FinlandSecondarySchool_XHSTT2011,Event_C166_2,C166_2,,1,,gr_C166,
FinlandSecondarySchool_XHSTT2011,Event_C167_1,C167_1,,1,,gr_C167,
FinlandSecondarySchool_XHSTT2011,Event_C167_2,C167_2,,1,,gr_C167,
FinlandSecondarySchool_XHSTT2011,Event_C167_3,C167_3,,1,,gr_C167,
FinlandSecondarySchool_XHSTT2011,Event_C168_1,C168_1,,1,,gr_C168,
FinlandSecondarySchool_XHSTT2011,Event_C168_2,C168_2,,1,,gr_C168,
FinlandSecondarySchool_XHSTT2011,Event_C169_1,C169_1,,1,,gr_C169,
FinlandSecondarySchool_XHSTT2011,Event_C169_2,C169_2,,1,,gr_C169,
FinlandSecondarySchool_XHSTT2011,Event_C170_1,C170_1,,1,,gr_C170,
FinlandSecondarySchool_XHSTT2011,Event_C170_2,C170_2,,1,,gr_C170,
FinlandSecondarySchool_XHSTT2011,Event_C171_1,C171_1,,1,,gr_C171,
FinlandSecondarySchool_XHSTT2011,Event_C171_2,C171_2,,1,,gr_C171,
