instance_id,event_id,name,color,duration,workload,course_ref,preassigned_time_ref
US-WS-09,ArtFoundations_0_1,ArtFoundations_0_1,#0099FF,20,,,
US-WS-09,ArtFoundations_1_1,ArtFoundations_1_1,#0099FF,16,,,
US-WS-09,DrawingPainting1_0_1,DrawingPainting1_0_1,#0099FF,18,,,
US-WS-09,DrawingPainting1_0_2,DrawingPainting1_0_2,#0099FF,12,,,
US-WS-09,DrawingPainting2_0_1,DrawingPainting2_0_1,#0099FF,12,,,
US-WS-09,DrawingPainting2_0_2,DrawingPainting2_0_2,#0099FF,8,,,
US-WS-09,GraphicDesign_0_1,GraphicDesign_0_1,#0099FF,12,,,
US-WS-09,Photgraphy1_0_1,Photgraphy1_0_1,#0099FF,1,,,
US-WS-09,Photgraphy1_0_2,Photgraphy1_0_2,#0099FF,4,,,
US-WS-09,Photgraphy1_0_3,Photgraphy1_0_3,#0099FF,4,,,
US-WS-09,Photgraphy1_1_1,Photgraphy1_1_1,#0099FF,1,,,
US-WS-09,Photgraphy1_1_2,Photgraphy1_1_2,#0099FF,8,,,
US-WS-09,Photgraphy1_1_3,Photgraphy1_1_3,#0099FF,8,,,
US-WS-09,Photgraphy1_2_1,Photgraphy1_2_1,#0099FF,1,,,
US-WS-09,Photgraphy1_2_2,Photgraphy1_2_2,#0099FF,12,,,
US-WS-09,Photography2_0_1,Photography2_0_1,#0099FF,32,,,
US-WS-09,Pottery1_0_1,Pottery1_0_1,#0099FF,16,,,
US-WS-09,Pottery1_0_2,Pottery1_0_2,#0099FF,8,,,
US-WS-09,Pottery1_0_3,Pottery1_0_3,#0099FF,16,,,
US-WS-09,Pottery2_0_1,Pottery2_0_1,#0099FF,12,,,
US-WS-09,Pottery2_0_2,Pottery2_0_2,#0099FF,6,,,
US-WS-09,Pottery2_0_3,Pottery2_0_3,#0099FF,12,,,
US-WS-09,Pottery3_0_1,Pottery3_0_1,#0099FF,4,,,
US-WS-09,Pottery3_0_2,Pottery3_0_2,#0099FF,2,,,
US-WS-09,Pottery3_0_3,Pottery3_0_3,#0099FF,4,,,
US-WS-09,Choir-Freshman_0_1,Choir-Freshman_0_1,#0099FF,10,,,
US-WS-09,VoiceClass1_0_1,VoiceClass1_0_1,#0099FF,2,,,
US-WS-09,VoiceClass2_0_1,VoiceClass2_0_1,#0099FF,2,,,
US-WS-09,Choir-Warrior_0_1,Choir-Warrior_0_1,#0099FF,10,,,
US-WS-09,Choir-WomensShow_0_1,Choir-WomensShow_0_1,#0099FF,6,,,
US-WS-09,Choir-WarriorExpressShow_0_1,Choir-WarriorExpressShow_0_1,#0099FF,6,,,
US-WS-09,Choir-VarsityShow_0_1,Choir-VarsityShow_0_1,#0099FF,8,,,
US-WS-09,Choir-Concert_0_1,Choir-Concert_0_1,#0099FF,10,,,
US-WS-09,Band-Grade9_0_1,Band-Grade9_0_1,#0099FF,10,,,
US-WS-09,Band-Grade9_0_2,Band-Grade9_0_2,#0099FF,2,,,
US-WS-09,SymphonicBand_0_1,SymphonicBand_0_1,#0099FF,8,,,
US-WS-09,SymphonicBand_0_2,SymphonicBand_0_2,#0099FF,2,,,
US-WS-09,Band-Warrior_0_1,Band-Warrior_0_1,#0099FF,2,,,
US-WS-09,Band-Warrior_0_2,Band-Warrior_0_2,#0099FF,3,,,
US-WS-09,Band-Warrior_0_3,Band-Warrior_0_3,#0099FF,3,,,
US-WS-09,Band-Warrior_0_4,Band-Warrior_0_4,#0099FF,2,,,
US-WS-09,Band-Stage_0_1,Band-Stage_0_1,#0099FF,2,,,
US-WS-09,Band-Stage_0_2,Band-Stage_0_2,#0099FF,2,,,
US-WS-09,Band-Stage_0_3,Band-Stage_0_3,#0099FF,2,,,
US-WS-09,Band-ConcertJazz_0_1,Band-ConcertJazz_0_1,#0099FF,8,,,
US-WS-09,Orchestra-Freshman_0_1,Orchestra-Freshman_0_1,#0099FF,6,,,
US-WS-09,Orchestra-Freshman_0_2,Orchestra-Freshman_0_2,#0099FF,4,,,
US-WS-09,Orchestra_0_1,Orchestra_0_1,#0099FF,6,,,
US-WS-09,Orchestra_0_2,Orchestra_0_2,#0099FF,6,,,
US-WS-09,Orchestra-Chamber_0_1,Orchestra-Chamber_0_1,#0099FF,4,,,
US-WS-09,MusicTheory_0_1,MusicTheory_0_1,#0099FF,6,,,
US-WS-09,PersonalFinance_0_1,PersonalFinance_0_1,#0099FF,2,,,
US-WS-09,PersonalFinance_0_2,PersonalFinance_0_2,#0099FF,24,,,
US-WS-09,PersonalFinance_1_1,PersonalFinance_1_1,#0099FF,2,,,
US-WS-09,PersonalFinance_1_2,PersonalFinance_1_2,#0099FF,6,,,
US-WS-09,BusinessPrinciples_0_1,BusinessPrinciples_0_1,#0099FF,8,,,
US-WS-09,BusinessLaw_0_1,BusinessLaw_0_1,#0099FF,8,,,
US-WS-09,Investments_0_1,Investments_0_1,#0099FF,2,,,
US-WS-09,Investments_0_2,Investments_0_2,#0099FF,12,,,
US-WS-09,Marketing1_0_1,Marketing1_0_1,#0099FF,2,,,
US-WS-09,Marketing1_0_2,Marketing1_0_2,#0099FF,18,,,
US-WS-09,Marketing1_1_1,Marketing1_1_1,#0099FF,2,,,
US-WS-09,Marketing1_1_2,Marketing1_1_2,#0099FF,18,,,
US-WS-09,Marketing1_2_1,Marketing1_2_1,#0099FF,2,,,
US-WS-09,Marketing1_2_2,Marketing1_2_2,#0099FF,12,,,
