instance_id,constraint_id,path,ref_type,reference
FinlandSecondarySchool2_XHSTT-v2014,AssignTimes_2,AppliesTo/EventGroups/EventGroup,EventGroup,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,NoSplitEventsConstraint,AppliesTo/EventGroups/EventGroup,EventGroup,gr_EventsGeneral
FinlandSecondarySchool2_XHSTT-v2014,PreferredTimes_5,AppliesTo/EventGroups/EventGroup,EventGroup,gr_EventsDuration2
FinlandSecondarySchool2_XHSTT-v2014,PreferredTimes_6,AppliesTo/EventGroups/EventGroup,EventGroup,gr_EventsDuration3
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C001
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C002
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C003
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C004
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C005
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C006
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C007
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C008
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C009
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C010
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C011
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C012
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C013
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C014
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C015
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C016
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C017
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C018
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C019
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C020
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C021
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C022
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C023
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C024
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C025
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C026
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C027
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C028
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C029
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C030
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C031
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C032
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C033
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C034
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C035
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C036
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C037
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C038
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C039
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C040
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C041
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C042
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C043
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C044
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C045
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C046
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C047
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C048
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C049
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C050
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C051
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C052
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C053
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C054
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C055
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C056
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C057
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C058
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C059
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C060
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C061
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C062
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C063
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C064
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C065
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C066
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C067
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C068
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C069
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C070
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C071
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C072
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C073
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C074
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C075
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C076
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C077
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C078
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C079
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C080
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C081
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C082
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C083
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C084
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C085
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C086
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C087
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C088
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C089
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C090
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C091
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C092
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C093
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C094
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C095
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C096
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C097
FinlandSecondarySchool2_XHSTT-v2014,EventSpreadingConstraint_7,AppliesTo/EventGroups/EventGroup,EventGroup,gr_C098
