instance_id,event_id,name,color,duration,workload,course_ref,preassigned_time_ref
FinlandElementarySchool_XHSTT-v2014,Event_C001_1,C001_1,,2,,gr_C001,
FinlandElementarySchool_XHSTT-v2014,Event_C001_2,C001_2,,2,,gr_C001,
FinlandElementarySchool_XHSTT-v2014,Event_C001_3,C001_3,,2,,gr_C001,
FinlandElementarySchool_XHSTT-v2014,Event_C002_1,C002_1,,1,,gr_C002,
FinlandElementarySchool_XHSTT-v2014,Event_C002_2,C002_2,,1,,gr_C002,
FinlandElementarySchool_XHSTT-v2014,Event_C003_1,C003_1,,2,,gr_C003,
FinlandElementarySchool_XHSTT-v2014,Event_C004_1,C004_1,,2,,gr_C004,
FinlandElementarySchool_XHSTT-v2014,Event_C005_1,C005_1,,2,,gr_C005,
FinlandElementarySchool_XHSTT-v2014,Event_C006_1,C006_1,,2,,gr_C006,
FinlandElementarySchool_XHSTT-v2014,Event_C007_1,C007_1,,2,,gr_C007,
FinlandElementarySchool_XHSTT-v2014,Event_C007_2,C007_2,,2,,gr_C007,
FinlandElementarySchool_XHSTT-v2014,Event_C007_3,C007_3,,2,,gr_C007,
FinlandElementarySchool_XHSTT-v2014,Event_C008_1,C008_1,,1,,gr_C008,
FinlandElementarySchool_XHSTT-v2014,Event_C008_2,C008_2,,1,,gr_C008,
FinlandElementarySchool_XHSTT-v2014,Event_C008_3,C008_3,,2,,gr_C008,
FinlandElementarySchool_XHSTT-v2014,Event_C009_1,C009_1,,1,,gr_C009,
FinlandElementarySchool_XHSTT-v2014,Event_C009_2,C009_2,,1,,gr_C009,
FinlandElementarySchool_XHSTT-v2014,Event_C009_3,C009_3,,2,,gr_C009,
FinlandElementarySchool_XHSTT-v2014,Event_C010_1,C010_1,,2,,gr_C010,
FinlandElementarySchool_XHSTT-v2014,Event_C010_2,C010_2,,2,,gr_C010,
FinlandElementarySchool_XHSTT-v2014,Event_C010_3,C010_3,,2,,gr_C010,
FinlandElementarySchool_XHSTT-v2014,Event_C011_1,C011_1,,1,,gr_C011,
FinlandElementarySchool_XHSTT-v2014,Event_C011_2,C011_2,,1,,gr_C011,
FinlandElementarySchool_XHSTT-v2014,Event_C011_3,C011_3,,2,,gr_C011,
FinlandElementarySchool_XHSTT-v2014,Event_C012_1,C012_1,,1,,gr_C012,
FinlandElementarySchool_XHSTT-v2014,Event_C012_2,C012_2,,1,,gr_C012,
FinlandElementarySchool_XHSTT-v2014,Event_C012_3,C012_3,,2,,gr_C012,
FinlandElementarySchool_XHSTT-v2014,Event_C013_1,C013_1,,1,,gr_C013,
FinlandElementarySchool_XHSTT-v2014,Event_C013_2,C013_2,,1,,gr_C013,
FinlandElementarySchool_XHSTT-v2014,Event_C014_1,C014_1,,2,,gr_C014,
FinlandElementarySchool_XHSTT-v2014,Event_C014_2,C014_2,,2,,gr_C014,
FinlandElementarySchool_XHSTT-v2014,Event_C014_3,C014_3,,2,,gr_C014,
FinlandElementarySchool_XHSTT-v2014,Event_C015_1,C015_1,,2,,gr_C015,
FinlandElementarySchool_XHSTT-v2014,Event_C015_2,C015_2,,1,,gr_C015,
FinlandElementarySchool_XHSTT-v2014,Event_C015_3,C015_3,,1,,gr_C015,
FinlandElementarySchool_XHSTT-v2014,Event_C016_1,C016_1,,2,,gr_C016,
FinlandElementarySchool_XHSTT-v2014,Event_C016_2,C016_2,,1,,gr_C016,
FinlandElementarySchool_XHSTT-v2014,Event_C016_3,C016_3,,1,,gr_C016,
FinlandElementarySchool_XHSTT-v2014,Event_C017_1,C017_1,,1,,gr_C017,
FinlandElementarySchool_XHSTT-v2014,Event_C017_2,C017_2,,1,,gr_C017,
FinlandElementarySchool_XHSTT-v2014,Event_C018_1,C018_1,,2,,gr_C018,
FinlandElementarySchool_XHSTT-v2014,Event_C018_2,C018_2,,2,,gr_C018,
FinlandElementarySchool_XHSTT-v2014,Event_C018_3,C018_3,,2,,gr_C018,
FinlandElementarySchool_XHSTT-v2014,Event_C019_1,C019_1,,1,,gr_C019,
FinlandElementarySchool_XHSTT-v2014,Event_C020_1,C020_1,,1,,gr_C020,
FinlandElementarySchool_XHSTT-v2014,Event_C021_1,C021_1,,2,,gr_C021,
FinlandElementarySchool_XHSTT-v2014,Event_C022_1,C022_1,,2,,gr_C022,
FinlandElementarySchool_XHSTT-v2014,Event_C023_1,C023_1,,1,,gr_C023,
FinlandElementarySchool_XHSTT-v2014,Event_C023_2,C023_2,,1,,gr_C023,
FinlandElementarySchool_XHSTT-v2014,Event_C024_1,C024_1,,1,,gr_C024,
FinlandElementarySchool_XHSTT-v2014,Event_C024_2,C024_2,,1,,gr_C024,
FinlandElementarySchool_XHSTT-v2014,Event_C025_1,C025_1,,1,,gr_C025,
FinlandElementarySchool_XHSTT-v2014,Event_C025_2,C025_2,,1,,gr_C025,
FinlandElementarySchool_XHSTT-v2014,Event_C026_1,C026_1,,1,,gr_C026,
FinlandElementarySchool_XHSTT-v2014,Event_C027_1,C027_1,,2,,gr_C027,
FinlandElementarySchool_XHSTT-v2014,Event_C027_2,C027_2,,2,,gr_C027,
FinlandElementarySchool_XHSTT-v2014,Event_C027_3,C027_3,,1,,gr_C027,
FinlandElementarySchool_XHSTT-v2014,Event_C028_1,C028_1,,2,,gr_C028,
FinlandElementarySchool_XHSTT-v2014,Event_C028_2,C028_2,,2,,gr_C028,
FinlandElementarySchool_XHSTT-v2014,Event_C028_3,C028_3,,1,,gr_C028,
FinlandElementarySchool_XHSTT-v2014,Event_C029_1,C029_1,,1,,gr_C029,
